rho,beta,seed,iteration,tcr,mean_energy,sigma_energy
0.2,1.0,8,13,0.3283208020050125,213.89326046117836,0.6435398659197529
0.2,1.0,8,14,0.3341687552213868,213.30627561308,0.6946078840845655
0.2,1.0,8,15,0.3341687552213868,212.69858008686296,0.7498267717738439
0.2,1.0,8,16,0.3341687552213868,212.10331096751716,0.7862360297527009
0.2,1.0,8,17,0.3341687552213868,211.5411789331612,0.8361595283682248
0.2,1.0,8,18,0.3341687552213868,210.95833622068662,0.872309457544336
0.2,1.0,8,19,0.3366750208855472,210.3920620507069,0.9216671333281842
0.2,1.0,8,20,0.3366750208855472,209.80507720260857,0.9623846379705764
0.2,1.0,8,21,0.3366750208855472,209.24294516825262,0.9986150306000293
0.2,1.0,8,22,0.3366750208855472,208.68081313389666,1.0317363224704905
0.2,1.0,8,23,0.3366750208855472,208.11453896391694,1.0848125967548128
0.2,1.0,8,24,0.3366750208855472,207.5358383870661,1.1347855250456889
0.2,1.0,8,25,0.3366750208855472,206.96127994583895,1.1851587539171111
0.2,1.0,8,26,0.3366750208855472,206.3742950977406,1.2476577996629228
0.2,1.0,8,27,0.3366750208855472,205.7955945208897,1.2900954139735017
0.2,1.0,8,28,0.3366750208855472,205.20032540154392,1.3443523378744566
0.2,1.0,8,29,0.3366750208855472,204.6091984178218,1.3814871005508509
0.2,1.0,8,30,0.3366750208855472,204.02221356972348,1.4400847637960714
0.2,1.0,8,31,0.3366750208855472,203.42694445037765,1.4878318423747108
0.2,1.0,8,32,0.3366750208855472,202.8689545516454,1.5435475752740613
0.2,1.0,8,33,0.3366750208855472,202.30682251728948,1.58876141234676
0.2,1.0,8,34,0.3366750208855472,201.72397980481486,1.639957577048612
0.2,1.0,8,35,0.3366750208855472,201.13285282109274,1.686803834226538
0.2,1.0,8,36,0.3366750208855472,200.54586797299444,1.740973812497606
0.2,1.0,8,37,0.3366750208855472,199.9588831248961,1.7785913934569122
0.2,1.0,8,38,0.3366750208855472,199.38018254804518,1.8362478101853243
0.2,1.0,8,39,0.3366750208855472,198.79319769994686,1.8720470114085612
0.2,1.0,8,40,0.3366750208855472,198.21035498747221,1.9248539239074853
0.2,1.0,8,41,0.3366750208855472,197.62751227499763,1.9716755324922322
0.2,1.0,8,42,0.3366750208855472,197.04881169814672,2.031328613650024
0.2,1.0,8,43,0.3366750208855472,196.46182685004842,2.082929919420586
0.2,1.0,8,44,0.3366750208855472,195.85827345945512,2.130233818586055
0.2,1.0,8,45,0.3366750208855472,195.2795728826042,2.1875398091826384
0.2,1.0,8,46,0.3366750208855472,194.71744084824826,2.2377277221797187
0.2,1.0,8,47,0.3366750208855472,194.1553088138923,2.2882641753041613
0.2,1.0,8,48,0.3366750208855472,193.58075037266514,2.3256074241912055
0.2,1.0,8,49,0.3366750208855472,193.00204979581426,2.369674836469872
0.2,1.0,8,50,0.3366750208855472,192.4647705752007,2.4198631512548134
0.2,1.0,8,51,0.3366750208855472,191.89435426959727,2.4723917580790227
0.2,1.0,8,52,0.3366750208855472,191.3280800996176,2.518208064299954
0.2,1.0,8,53,0.3366750208855472,190.7328109802718,2.5713692637656247
0.2,1.0,8,54,0.3366750208855472,190.14168399654972,2.6211544331482584
0.2,1.0,8,55,0.3366750208855472,189.55055701282762,2.6700218779919
0.2,1.0,8,56,0.3366750208855472,188.95528789348182,2.714665835126825
0.2,1.0,8,57,0.3366750208855472,188.3724451810072,2.7641152190877962
0.2,1.0,8,58,0.3366750208855472,187.78546033290888,2.8062724155906857
0.2,1.0,8,59,0.3366750208855472,187.21504402730545,2.859405600069328
0.2,1.0,8,60,0.3366750208855472,186.64048558607828,2.9112985822308968
0.2,1.0,8,61,0.3366750208855472,186.07006928047485,2.9607257133776574
0.2,1.0,8,62,0.3366750208855472,185.49551083924771,3.0039519301284803
0.2,1.0,8,63,0.3366750208855472,184.92095239802057,3.04119126899499
0.2,1.0,8,64,0.3366750208855472,184.33810968554596,3.083883397686611
0.2,1.0,8,65,0.3366750208855472,183.75526697307137,3.1348586053398417
0.2,1.0,8,66,0.3366750208855472,183.19313493871542,3.1898098544232574
0.2,1.0,8,67,0.3366750208855472,182.59372368374585,3.2406860706951055
0.2,1.0,8,68,0.3366750208855472,182.01502310689494,3.281980536803528
0.2,1.0,8,69,0.3366750208855472,181.42803825879662,3.346614291001822
0.2,1.0,8,70,0.3366750208855472,180.845195546322,3.3912758815302406
0.2,1.0,8,71,0.3366750208855472,180.26649496947113,3.444011955390219
0.2,1.0,8,72,0.3366750208855472,179.7002207994914,3.483442671700768
0.2,1.0,8,73,0.3366750208855472,179.14637303638293,3.538888652090671
0.2,1.0,8,74,0.3366750208855472,178.56353032390834,3.587479642908194
0.2,1.0,8,75,0.3366750208855472,177.97654547580996,3.632410465449688
0.2,1.0,8,76,0.3366750208855472,177.39370276333534,3.6809109431501055
0.2,1.0,8,77,0.3366750208855472,176.83985500022686,3.734633989723504
0.2,1.0,8,78,0.3366750208855472,176.26529655899972,3.7815962713914884
0.2,1.0,8,79,0.3366750208855472,175.71559093151495,3.8328335382784036
0.2,1.0,8,80,0.3366750208855472,175.1493167615353,3.8793287960062313
0.2,1.0,8,81,0.3366750208855472,174.56233191343694,3.9242198018483476
0.2,1.0,8,82,0.3366750208855472,174.01262628595214,3.965476637548802
0.2,1.0,8,83,0.3366750208855472,173.41321503098263,4.00679409474212
0.2,1.0,8,84,0.3366750208855472,172.81380377601306,4.045586194926373
0.2,1.0,8,85,0.3366750208855472,172.24338747040966,4.090559508353671
0.2,1.0,8,86,0.3366750208855472,171.64397621544012,4.133169689245228
0.2,1.0,8,87,0.3366750208855472,171.06113350296548,4.1785767146938575
0.2,1.0,8,88,0.3366750208855472,170.48243292611463,4.220868377563115
0.2,1.0,8,89,0.3366750208855472,169.89959021363998,4.272692806249402
0.2,1.0,8,90,0.3366750208855472,169.3457424505315,4.325887971998441
0.2,1.0,8,91,0.3366750208855472,168.79603682304673,4.3754057387730665
0.2,1.0,8,92,0.3366750208855472,168.23390478869084,4.418874762097069
0.2,1.0,8,93,0.3366750208855472,167.6800570255823,4.47450898160378
0.2,1.0,8,94,0.3366750208855472,167.11792499122637,4.5224109165643664
0.2,1.0,8,95,0.3366750208855472,166.5433665499992,4.570231655536624
0.2,1.0,8,96,0.3366750208855472,165.9895187868907,4.617384180251085
0.2,1.0,8,97,0.3366750208855472,165.4066760744161,4.662470815206005
0.2,1.0,8,98,0.3366750208855472,164.83211763318894,4.7078029897810945
0.2,1.0,8,99,0.3366750208855472,164.2617013275855,4.752902767130544
0.2,1.0,8,100,0.3366750208855472,163.71199570010077,4.804211160768182
0.2,1.0,8,101,0.3366750208855472,163.1374372588736,4.848169027952196
0.2,1.0,8,102,0.3366750208855472,162.58358949576512,4.899009523422416
0.2,1.0,8,103,0.3366750208855472,162.02145746140917,4.9500142254672825
0.2,1.0,8,104,0.3366750208855472,161.446899020182,4.99724328736859
0.2,1.0,8,105,0.3366750208855472,160.8640563077074,5.045302973906069
0.2,1.0,8,106,0.3366750208855472,160.29364000210398,5.092754738768314
0.2,1.0,8,107,0.3366750208855472,159.71079728962937,5.130635262128358
0.2,1.0,8,108,0.3366750208855472,159.13623884840223,5.180221146445308
0.2,1.0,8,109,0.3366750208855472,158.5658225427988,5.225466002749622
0.2,1.0,8,110,0.3366750208855472,158.01611691531406,5.277737169520956
0.2,1.0,8,111,0.3366750208855472,157.4539848809581,5.330969630112821
0.2,1.0,8,112,0.3366750208855472,156.88356857535467,5.376138897380224
0.2,1.0,8,113,0.3366750208855472,156.3090101341275,5.425330314199749
0.2,1.0,8,114,0.3366750208855472,155.75516237101903,5.478328564914201
0.2,1.0,8,115,0.3366750208855472,155.1847460654156,5.524668686657699
0.2,1.0,8,116,0.3366750208855472,154.62261403105964,5.573858624712229
0.2,1.0,8,117,0.3366750208855472,154.06876626795116,5.626427670487006
0.2,1.0,8,118,0.3366750208855472,153.5024920979715,5.670170342145837
0.2,1.0,8,119,0.3366750208855472,152.9362179279918,5.719145492083582
0.2,1.0,8,120,0.3366750208855472,152.36165948676464,5.775623452490631
0.2,1.0,8,121,0.3366750208855472,151.79538531678497,5.82069744282721
0.2,1.0,8,122,0.3366750208855472,151.24153755367647,5.87034119615096
0.2,1.0,8,123,0.3366750208855472,150.6794055193205,5.919832961789298
0.2,1.0,8,124,0.3366750208855472,150.12555775621203,5.9696257980864464
0.2,1.0,8,125,0.3366750208855472,149.57170999310352,6.020737881667968
0.2,1.0,8,126,0.3366750208855472,148.99300941625262,6.0657640902660654
0.2,1.0,8,127,0.3366750208855472,148.45158806001535,6.119043056412099
0.2,1.0,8,128,0.3366750208855472,147.89774029690685,6.168862548874692
0.2,1.0,8,129,0.3366750208855472,147.3480346694221,6.223344921072947
0.2,1.0,8,130,0.3366750208855472,146.78590263506612,6.275366786775862
0.2,1.0,8,131,0.3366750208855472,146.21548632946275,6.324268071575444
0.2,1.0,8,132,0.3366750208855472,145.66163856635424,6.37881794957527
0.2,1.0,8,133,0.3366750208855472,145.10364866762202,6.429607546270558
0.2,1.0,8,134,0.3366750208855472,144.5332323620186,6.478365143447434
0.2,1.0,8,135,0.3366750208855472,143.9421053782965,6.52069679940057
0.2,1.0,8,136,0.3366750208855472,143.4006840220592,6.572933166965694
0.2,1.0,8,137,0.3366750208855472,142.83440985207955,6.6223433120636095
0.2,1.0,8,138,0.3366750208855472,142.28056208897104,6.6729841775678995
0.2,1.0,8,139,0.3366750208855472,141.69771937649642,6.717204174984097
0.2,1.0,8,140,0.3366750208855472,141.13144520651676,6.767521893821182
0.2,1.0,8,141,0.3366750208855472,140.53617608717093,6.81246766347368
0.2,1.0,8,142,0.3366750208855472,139.94919123907258,6.857502096040715
0.2,1.0,8,143,0.3366750208855472,139.3829170690929,6.905021888684062
0.2,1.0,8,144,0.3366750208855472,138.8290693059844,6.95833766583843
0.2,1.0,8,145,0.3366750208855472,138.2627951360047,7.010178274837139
0.2,1.0,8,146,0.3366750208855472,137.6799524235301,7.056431917163027
0.2,1.0,8,147,0.3366750208855472,137.12196252479788,7.108544276749837
0.2,1.0,8,148,0.3366750208855472,136.55983049044193,7.1590499237774425
0.2,1.0,8,149,0.3366750208855472,135.98527204921476,7.209428476815812
0.2,1.0,8,150,0.3366750208855472,135.4189978792351,7.2589295761853645
0.2,1.0,8,151,0.3366750208855472,134.85272370925543,7.3122200881760495
0.2,1.0,8,152,0.3366750208855472,134.28644953927568,7.363157984679479
0.2,1.0,8,153,0.3366750208855472,133.7036068268011,7.414098091401067
0.2,1.0,8,154,0.3366750208855472,133.1456169280689,7.467785397039642
0.2,1.0,8,155,0.3366750208855472,132.5876270293367,7.517995119818232
0.2,1.0,8,156,0.3366750208855472,132.0296371306044,7.569128558922955
0.2,1.0,8,157,0.3366750208855472,131.459220825001,7.616985195825887
0.2,1.0,8,158,0.3366750208855472,130.90951519751624,7.671405149847246
0.2,1.0,8,159,0.3366750208855472,130.36395170565524,7.723224979469707
0.2,1.0,8,160,0.3366750208855472,129.77696685755689,7.77561198811159
0.2,1.0,8,161,0.3366750208855472,129.17755560258735,7.82150623034537
0.2,1.0,8,162,0.3366750208855472,128.60713929698392,7.8746045701752285
0.2,1.0,8,163,0.3366750208855472,128.0367229913805,7.919976797080586
0.2,1.0,8,164,0.3366750208855472,127.46630668577708,7.969654564073181
0.2,1.0,8,165,0.3366750208855472,126.87932183767873,8.01491681284528
0.2,1.0,8,166,0.3366750208855472,126.31304766769907,8.068586157525168
0.2,1.0,8,167,0.3366750208855472,125.7384892264719,8.118325920146392
0.2,1.0,8,168,0.3366750208855472,125.18049932773968,8.170995520776113
0.2,1.0,8,169,0.3366750208855472,124.60179875088878,8.220168055789573
0.2,1.0,8,170,0.3366750208855472,124.03138244528536,8.269264245040096
0.2,1.0,8,171,0.3366750208855472,123.44439759718702,8.313897799732437
0.2,1.0,8,172,0.3366750208855472,122.84498634221748,8.360061024573751
0.2,1.0,8,173,0.3366750208855472,122.26628576536659,8.413574290467182
0.2,1.0,8,174,0.3366750208855472,121.68758518851571,8.458489644974042
0.2,1.0,8,175,0.3366750208855472,121.1171688829123,8.509383385227798
0.2,1.0,8,176,0.3366750208855472,120.53846830606139,8.55994623936246
0.2,1.0,8,177,0.3366750208855472,119.96390986483425,8.609751987156963
0.2,1.0,8,178,0.3366750208855472,119.38935142360711,8.664423775570835
0.2,1.0,8,179,0.3366750208855472,118.8106508467562,8.712235350908609
0.2,1.0,8,180,0.3366750208855472,118.2153817274104,8.762124653173084
0.2,1.0,8,181,0.3366750208855472,117.62425474368834,8.810769663899492
0.2,1.0,8,182,0.3366750208855472,117.06212270933239,8.863567673662729
0.2,1.0,8,183,0.3366750208855472,116.49170640372895,8.910756471565483
0.2,1.0,8,184,0.3366750208855472,115.929574369373,8.962665998524502
0.2,1.0,8,185,0.3366750208855472,115.37986874188826,9.012250125996376
0.2,1.0,8,186,0.3366750208855472,114.81359457190857,9.061804973685554
0.2,1.0,8,187,0.3366750208855472,114.23903613068141,9.112410512424868
0.2,1.0,8,188,0.3366750208855472,113.66861982507798,9.163596540135497
0.2,1.0,8,189,0.3366750208855472,113.08577711260337,9.211696737346934
0.2,1.0,8,190,0.3366750208855472,112.53192934949486,9.262293442393021
0.2,1.0,8,191,0.3366750208855472,111.96151304389146,9.311804107295645
0.2,1.0,8,192,0.3366750208855472,111.37038606016938,9.361588262368599
0.2,1.0,8,193,0.3366750208855472,110.80825402581343,9.409022650585898
0.2,1.0,8,194,0.3366750208855472,110.24612199145747,9.461050323230255
0.2,1.0,8,195,0.3366750208855472,109.67156355023033,9.509868792825541
0.2,1.0,8,196,0.3366750208855472,109.0887208377557,9.55974046249249
0.2,1.0,8,197,0.3366750208855472,108.5183045321523,9.607064892184257
0.2,1.0,8,198,0.3366750208855472,107.95203036217261,9.660562630971722
0.2,1.0,8,199,0.3366750208855472,107.36504551407424,9.71352334146576
0.2,1.0,8,200,0.3366750208855472,106.79462920847084,9.76190172983851
0.2,1.0,8,201,0.3366750208855472,106.22835503849115,9.808360571368029
0.2,1.0,8,202,0.3366750208855472,105.64551232601653,9.858929018587647
0.2,1.0,8,203,0.3366750208855472,105.09580669853179,9.913074582292337
0.2,1.0,8,204,0.3366750208855472,104.50882185043342,9.957578137478801
0.2,1.0,8,205,0.3366750208855472,103.93012127358254,10.007725410263028
0.2,1.0,8,206,0.3366750208855472,103.35556283235537,10.056527228816543
0.2,1.0,8,207,0.3366750208855472,102.79343079799943,10.109339203337175
0.2,1.0,8,208,0.3366750208855472,102.23129876364348,10.162402599303796
0.2,1.0,8,209,0.3366750208855472,101.66088245804005,10.214291385074397
0.2,1.0,8,210,0.3366750208855472,101.09460828806036,10.268575204716893
0.2,1.0,8,211,0.3366750208855472,100.51176557558577,10.318570010466088
0.2,1.0,8,212,0.3366750208855472,99.92478072748742,10.371790355784146
0.2,1.0,8,213,0.3366750208855472,99.30051665877548,10.416398812699747
0.2,1.0,8,214,0.3366750208855472,98.70938967505339,10.462572808397253
0.2,1.0,8,215,0.3366750208855472,98.1182626913313,10.51316168846101
0.2,1.0,8,216,0.3366750208855472,97.5478463857279,10.563612483468882
0.2,1.0,8,217,0.3366750208855472,96.96914580887702,10.614009555899834
0.2,1.0,8,218,0.3366750208855472,96.40287163889732,10.665565230732057
0.2,1.0,8,219,0.3366750208855472,95.84488174016509,10.717975742731378
0.2,1.0,8,220,0.3366750208855472,95.26618116331422,10.768737234116978
0.2,1.0,8,221,0.3366750208855472,94.69162272208708,10.816972115312016
0.2,1.0,8,222,0.3366750208855472,94.13363282335483,10.8700093523755
0.2,1.0,8,223,0.3366750208855472,93.56321651775141,10.923092957367503
0.2,1.0,8,224,0.3366750208855472,93.00936875464294,10.973492788705471
0.2,1.0,8,225,0.3366750208855472,92.44309458466326,11.02439749167616
0.2,1.0,8,226,0.3366750208855472,91.88924682155476,11.075722947360164
0.2,1.0,8,227,0.3366750208855472,91.31054624470387,11.126938412073914
0.2,1.0,8,228,0.3366750208855472,90.74841421034793,11.178289412755404
0.2,1.0,8,229,0.3366750208855472,90.16557149787333,11.234114109861407
0.2,1.0,8,230,0.3366750208855472,89.57858664977498,11.285074213920284
0.2,1.0,8,231,0.3366750208855472,88.9998860729241,11.336958162282219
0.2,1.0,8,232,0.3366750208855472,88.42118549607322,11.385929234713572
0.2,1.0,8,233,0.3366750208855472,87.83834278359862,11.432182576314853
0.2,1.0,8,234,0.3366750208855472,87.26792647799519,11.484974220011065
0.2,1.0,8,235,0.3366750208855472,86.68922590114431,11.538037709222147
0.2,1.0,8,236,0.3366750208855472,86.12295173116463,11.586884865405185
0.2,1.0,8,237,0.3366750208855472,85.55253542556122,11.639139210839275
0.2,1.0,8,238,0.3366750208855472,84.96140844183914,11.685784252027908
0.2,1.0,8,239,0.3366750208855472,84.37856572936452,11.736932271690266
0.2,1.0,8,240,0.3366750208855472,83.81643369500858,11.789592515670455
0.2,1.0,8,241,0.3366750208855472,83.27087020314755,11.840719140759871
0.2,1.0,8,242,0.3366750208855472,82.69216962629667,11.894143966449537
0.2,1.0,8,243,0.3366750208855472,82.125895456317,11.943830480731192
0.2,1.0,8,244,0.3366750208855472,81.55547915071358,11.995949607706823
0.2,1.0,8,245,0.3366750208855472,80.98092070948643,12.043700569426088
0.2,1.0,8,246,0.3366750208855472,80.42293081075421,12.099568680552096
0.2,1.0,8,247,0.3366750208855472,79.84008809827958,12.14548901317721
0.2,1.0,8,248,0.3366750208855472,79.25724538580499,12.19239942146907
0.2,1.0,8,249,0.3366750208855472,78.6909712158253,12.245412831962318
0.2,1.0,8,250,0.3366750208855472,78.11227063897442,12.296969398158598
0.2,1.0,8,251,0.3366750208855472,77.54185433337099,12.34818395417828
0.2,1.0,8,252,0.3366750208855472,76.99214870588625,12.40206032742651
0.2,1.0,8,253,0.3366750208855472,76.41344812903537,12.45318922003941
0.2,1.0,8,254,0.3366750208855472,75.8471739590557,12.503742706054494
0.2,1.0,8,255,0.3366750208855472,75.26433124658108,12.55249497137295
0.2,1.0,8,256,0.3366750208855472,74.6607778559878,12.602574150183392
0.2,1.0,8,257,0.3366750208855472,74.09036155038439,12.652372373008149
0.2,1.0,8,258,0.3366750208855472,73.5365137872759,12.707439912826333
0.2,1.0,8,259,0.3366750208855472,72.97852388854366,12.758635291168728
0.2,1.0,8,260,0.3366750208855472,72.38739690482161,12.808116339387313
0.2,1.0,8,261,0.3366750208855472,71.81283846359445,12.85958792162803
0.2,1.0,8,262,0.3366750208855472,71.25899070048597,12.911358027615174
0.2,1.0,8,263,0.3366750208855472,70.70100080175375,12.962120820332036
0.2,1.0,8,264,0.3366750208855472,70.14301090302152,13.013573188543583
0.2,1.0,8,265,0.3366750208855472,69.60158954678425,13.069871792523072
0.2,1.0,8,266,0.3366750208855472,69.05188391929948,13.123606403604413
0.2,1.0,8,267,0.3366750208855472,68.48975188494353,13.179257570821683
0.2,1.0,8,268,0.3366750208855472,67.90276703684519,13.225663401597123
0.2,1.0,8,269,0.3366750208855472,67.33649286686551,13.277794972810526
0.2,1.0,8,270,0.3366750208855472,66.76193442563837,13.327369486833017
0.2,1.0,8,271,0.3366750208855472,66.20808666252988,13.379635051635029
0.2,1.0,8,272,0.3366750208855472,65.64595462817393,13.430497744599368
0.2,1.0,8,273,0.3366750208855472,65.05482764445185,13.483850821076285
0.2,1.0,8,274,0.3366750208855472,64.4926956100959,13.540177416027747
0.2,1.0,8,275,0.3366750208855472,63.9264214401162,13.589902178237661
0.2,1.0,8,276,0.3366750208855472,63.351862998889054,13.644203400125019
0.2,1.0,8,277,0.3366750208855472,62.76487815079072,13.697378629728162
0.2,1.0,8,278,0.3366750208855472,62.186177573939844,13.752894104440488
0.2,1.0,8,279,0.3366750208855472,61.615761268336406,13.803213212950748
0.2,1.0,8,280,0.3366750208855472,61.02463428461434,13.853483869458792
0.2,1.0,8,281,0.3366750208855472,60.45421797901092,13.908992952110982
0.2,1.0,8,282,0.3366750208855472,59.87551740216004,13.959510951314295
0.2,1.0,8,283,0.3366750208855472,59.29681682530916,14.013529551819184
0.2,1.0,8,284,0.3366750208855472,58.73468479095319,14.066920110246878
0.2,1.0,8,285,0.3366750208855472,58.16012634972604,14.115943879747794
0.2,1.0,8,286,0.3366750208855472,57.59799431537008,14.172438256756072
0.2,1.0,8,287,0.3366750208855472,57.02343587414292,14.221992854281337
0.2,1.0,8,288,0.3366750208855472,56.45716170416323,14.278476024727132
0.2,1.0,8,289,0.3366750208855472,55.88260326293609,14.331096866488384
0.2,1.0,8,290,0.3366750208855472,55.291476279213995,14.384963416989605
0.2,1.0,8,291,0.3366750208855472,54.73348638048177,14.43673207940452
0.2,1.0,8,292,0.3366750208855472,54.15892793925461,14.485835884946132
0.2,1.0,8,293,0.3366750208855472,53.58022736240373,14.537530306610686
0.2,1.0,8,294,0.3366750208855472,53.0098110568003,14.587672747165318
0.2,1.0,8,295,0.3366750208855472,52.464247564939264,14.642177157368593
0.2,1.0,8,296,0.3366750208855472,51.889689123712095,14.695680544558686
0.2,1.0,8,297,0.3366750208855472,51.33998349622733,14.75012593604558
0.2,1.0,8,298,0.3366750208855472,50.78613573311882,14.804105211902094
0.2,1.0,8,299,0.3366750208855472,50.18672447814928,14.853439573928275
0.2,1.0,9,0,0.14536340852130325,221.6,0.0
0.2,1.0,9,1,0.19381787802840433,221.02405464316757,0.10473768964889836
0.2,1.0,9,2,0.23642439431913115,220.48808219752428,0.24659331679830004
0.2,1.0,9,3,0.2606516290726817,219.87711801204335,0.28571859831284396
0.2,1.0,9,4,0.27485380116959063,219.27528035020265,0.33812775273281787
0.2,1.0,9,5,0.27736006683375103,218.68163322083055,0.4048052621483387
0.2,1.0,9,6,0.28237259816207183,218.0905062371085,0.4580785543171883
0.2,1.0,9,7,0.28738512949039263,217.47866857526773,0.5102273332792258
0.2,1.0,9,8,0.28738512949039263,216.92754159154566,0.625519510817133
0.2,1.0,9,9,0.28738512949039263,216.31984606532865,0.6619607049005783
0.2,1.0,9,10,0.29490392648287383,215.7552876241015,0.7039644468123136
0.2,1.0,9,11,0.30242272347535504,215.19807483551162,0.8310442045083908
0.2,1.0,9,12,0.3065998329156224,214.5986635805421,0.8716150018929931
0.2,1.0,9,13,0.3065998329156224,214.00753659682005,0.9341297610283118
0.2,1.0,9,14,0.30743525480367584,213.4122674774742,0.9902748335873313
0.2,1.0,9,15,0.30743525480367584,212.81285622250465,1.0660844936861786
0.2,1.0,9,16,0.30743525480367584,212.21758710315885,1.1319062824449309
0.2,1.0,9,17,0.30743525480367584,211.60989157694183,1.1986393374142674
0.2,1.0,9,18,0.30743525480367584,210.9897696438536,1.259843001109282
0.2,1.0,9,19,0.30743525480367584,210.37378984638917,1.3181055560438841
0.2,1.0,9,20,0.30743525480367584,209.76195218454842,1.3912204514587778
0.2,1.0,9,21,0.30743525480367584,209.17910947207378,1.4710377799441854
0.2,1.0,9,22,0.30743525480367584,208.59212462397545,1.5542388839751362
0.2,1.0,9,23,0.30743525480367584,207.99685550462965,1.6378789173113368
0.2,1.0,9,24,0.30743525480367584,207.39330211403635,1.717696306977592
0.2,1.0,9,25,0.30743525480367584,206.78560658781936,1.7997453201021343
0.2,1.0,9,26,0.30743525480367584,206.1944796040973,1.8727864572849646
0.2,1.0,9,27,0.30743525480367584,205.57435767100907,1.9346871900448377
0.2,1.0,9,28,0.30743525480367584,204.95837787354463,2.004258542334718
0.2,1.0,9,29,0.30743525480367584,204.40725088982254,2.112383095060899
0.2,1.0,9,30,0.30743525480367584,203.80369749922923,2.18541892246769
0.2,1.0,9,31,0.30743525480367584,203.20842837988343,2.2572459469784856
0.2,1.0,9,32,0.30743525480367584,202.60073285366644,2.3300228311610005
0.2,1.0,9,33,0.30743525480367584,202.00960586994432,2.4072281677635696
0.2,1.0,9,34,0.30743525480367584,201.38948393685612,2.4768457847539707
0.2,1.0,9,35,0.30743525480367584,200.7817884106391,2.5345237265898932
0.2,1.0,9,36,0.30743525480367584,200.19066142691705,2.605680338210112
0.2,1.0,9,37,0.30743525480367584,199.59539230757122,2.6767574918036656
0.2,1.0,9,38,0.30743525480367584,198.99183891697797,2.7449752262868583
0.2,1.0,9,39,0.30743525480367584,198.40899620450332,2.8229398108278554
0.2,1.0,9,40,0.30743525480367584,197.82201135640497,2.894088531999863
0.2,1.0,9,41,0.30743525480367584,197.22674223705917,2.972690693800463
0.2,1.0,9,42,0.30743525480367584,196.6231888464659,3.0405909633407915
0.2,1.0,9,43,0.30743525480367584,196.03620399836754,3.1146395461449545
0.2,1.0,9,44,0.30743525480367584,195.43679274339803,3.182571382826067
0.2,1.0,9,45,0.30743525480367584,194.8332393528047,3.253787023041928
0.2,1.0,9,46,0.30743525480367584,194.22554382658774,3.32183846647171
0.2,1.0,9,47,0.30743525480367584,193.62613257161817,3.391305889319769
0.2,1.0,9,48,0.30743525480367584,193.01843704540119,3.4584449669637136
0.2,1.0,9,49,0.30743525480367584,192.44387860417402,3.5425242000424446
0.2,1.0,9,50,0.30743525480367584,191.84860948482822,3.615702440867676
0.2,1.0,9,51,0.30743525480367584,191.26162463672986,3.690131682365185
0.2,1.0,9,52,0.30743525480367584,190.66635551738403,3.7614783354164096
0.2,1.0,9,53,0.30743525480367584,190.06280212679076,3.831182413638226
0.2,1.0,9,54,0.30743525480367584,189.4716751430687,3.9094889532230064
0.2,1.0,9,55,0.30743525480367584,188.88469029497037,3.98937161551783
0.2,1.0,9,56,0.30743525480367584,188.30184758249572,4.06790348857467
0.2,1.0,9,57,0.30743525480367584,187.7024363275262,4.142649551828921
0.2,1.0,9,58,0.30743525480367584,187.11959361505154,4.2184769579282815
0.2,1.0,9,59,0.30743525480367584,186.54089303820066,4.298561186613267
0.2,1.0,9,60,0.30743525480367584,185.94976605447863,4.376363210255946
0.2,1.0,9,61,0.30743525480367584,185.35449693513277,4.450801767204705
0.2,1.0,9,62,0.30743525480367584,184.77165422265819,4.532131339890705
0.2,1.0,9,63,0.30743525480367584,184.1805272389361,4.611307742475822
0.2,1.0,9,64,0.30743525480367584,183.59354239083774,4.690131777458402
0.2,1.0,9,65,0.30743525480367584,183.0024154071157,4.769613482014491
0.2,1.0,9,66,0.30743525480367584,182.3988620165224,4.840194934946
0.2,1.0,9,67,0.30743525480367584,181.7911664903054,4.909176283605
0.2,1.0,9,68,0.30743525480367584,181.19589737095959,4.98392306555094
0.2,1.0,9,69,0.30743525480367584,180.59648611599002,5.056872429633566
0.2,1.0,9,70,0.30743525480367584,180.0136434035154,5.137478969953515
0.2,1.0,9,71,0.30743525480367584,179.4183742841696,5.2123294288672675
0.2,1.0,9,72,0.30743525480367584,178.81896302920003,5.287269999955941
0.2,1.0,9,73,0.30743525480367584,178.2319781811017,5.366711692939402
0.2,1.0,9,74,0.30743525480367584,177.62428265488467,5.437813731428747
0.2,1.0,9,75,0.30743525480367584,177.02072926429145,5.512558287726808
0.2,1.0,9,76,0.30743525480367584,176.42131800932188,5.587160011045195
0.2,1.0,9,77,0.30743525480367584,175.82604888997608,5.665318912836777
0.2,1.0,9,78,0.30743525480367584,175.23077977063025,5.743171797160878
0.2,1.0,9,79,0.30743525480367584,174.62722638003697,5.8199070551053556
0.2,1.0,9,80,0.30743525480367584,174.01124658257248,5.888844482309868
0.2,1.0,9,81,0.30743525480367584,173.39526678510805,5.959564190644014
0.2,1.0,9,82,0.30743525480367584,172.77514485201985,6.029031114469181
0.2,1.0,9,83,0.30743525480367584,172.17987573267402,6.108166302563218
0.2,1.0,9,84,0.30743525480367584,171.6011751558231,6.192764293436019
0.2,1.0,9,85,0.30743525480367584,170.99762176522987,6.270224119873525
0.2,1.0,9,86,0.30743525480367584,170.39406837463656,6.344968886085367
0.2,1.0,9,87,0.30743525480367584,169.79879925529073,6.424394059985789
